locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMPIKKCB_02258	CDS	1587	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
AMPIKKCB_02259	CDS	1146	cydB_2	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
AMPIKKCB_02260	CDS	102				hypothetical protein
AMPIKKCB_02261	CDS	297				hypothetical protein
AMPIKKCB_02262	CDS	672				hypothetical protein
AMPIKKCB_02263	CDS	597				hypothetical protein
AMPIKKCB_02264	CDS	1107	ftsY		COG0552	Signal recognition particle receptor FtsY
AMPIKKCB_02265	CDS	327				hypothetical protein
AMPIKKCB_02266	CDS	360				hypothetical protein
AMPIKKCB_02267	CDS	234				hypothetical protein
AMPIKKCB_02268	CDS	426				hypothetical protein
AMPIKKCB_02269	CDS	432	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
AMPIKKCB_02270	CDS	1209	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
AMPIKKCB_02271	CDS	342	grxD		COG0278	Glutaredoxin 4
AMPIKKCB_02272	CDS	324				hypothetical protein
AMPIKKCB_02273	CDS	903	dmlR_9			HTH-type transcriptional regulator DmlR
AMPIKKCB_02274	CDS	795	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
AMPIKKCB_02275	CDS	1302	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
AMPIKKCB_02276	CDS	420				hypothetical protein
AMPIKKCB_02277	CDS	246				hypothetical protein
AMPIKKCB_02278	CDS	456				hypothetical protein
AMPIKKCB_02279	CDS	861				hypothetical protein
AMPIKKCB_02280	CDS	2859				hypothetical protein
AMPIKKCB_02281	CDS	948	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
AMPIKKCB_02282	CDS	1719	fruA		COG1299	PTS system fructose-specific EIIB'BC component
AMPIKKCB_02283	CDS	507				hypothetical protein
AMPIKKCB_02284	CDS	465				hypothetical protein
AMPIKKCB_02285	CDS	216				hypothetical protein
AMPIKKCB_02286	CDS	2094				hypothetical protein
AMPIKKCB_02287	CDS	444				Putative universal stress protein
AMPIKKCB_02288	CDS	1443	gdhB	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
AMPIKKCB_02289	CDS	630				hypothetical protein
AMPIKKCB_02290	CDS	1455	bicA		COG0659	Bicarbonate transporter BicA
AMPIKKCB_02291	CDS	1179		3.4.21.-		Extracellular serine proteinase
AMPIKKCB_02292	CDS	747				hypothetical protein
AMPIKKCB_02293	CDS	1407	pheP		COG1113	Phenylalanine-specific permease
AMPIKKCB_02294	CDS	1251	kynU	3.7.1.3		Kynureninase
AMPIKKCB_02295	CDS	450	decR_2		COG1522	DNA-binding transcriptional activator DecR
AMPIKKCB_02296	CDS	537		2.3.1.-	COG1670	Acetyltransferase
AMPIKKCB_02297	CDS	294				hypothetical protein
AMPIKKCB_02298	CDS	237				hypothetical protein
AMPIKKCB_02299	CDS	360				hypothetical protein
AMPIKKCB_02300	CDS	687	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
AMPIKKCB_02301	CDS	441	hslR		COG1188	Heat shock protein 15
AMPIKKCB_02302	CDS	1050	recA		COG0468	Protein RecA
AMPIKKCB_02303	CDS	483	recX		COG2137	Regulatory protein RecX
AMPIKKCB_02304	CDS	885	cpoB			Cell division coordinator CpoB
AMPIKKCB_02305	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
AMPIKKCB_02306	CDS	486	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
AMPIKKCB_02307	CDS	1071	lpxD	2.3.1.-		UDP-3-O-acylglucosamine N-acyltransferase
AMPIKKCB_02308	CDS	504				hypothetical protein
AMPIKKCB_02309	CDS	2526	bamA_1		COG4775	Outer membrane protein assembly factor BamA
AMPIKKCB_02310	CDS	1356	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
AMPIKKCB_02311	CDS	1197	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
AMPIKKCB_02312	CDS	825				hypothetical protein
AMPIKKCB_02313	CDS	753	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
AMPIKKCB_02314	CDS	555	frr		COG0233	Ribosome-recycling factor
AMPIKKCB_02315	CDS	729	pyrH	2.7.4.22	COG0528	Uridylate kinase
AMPIKKCB_02316	CDS	1344	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
AMPIKKCB_02317	CDS	1110	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
AMPIKKCB_02318	CDS	1494	glnG		COG2204	DNA-binding transcriptional regulator NtrC
AMPIKKCB_02319	CDS	654				hypothetical protein
AMPIKKCB_02320	CDS	921	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
AMPIKKCB_02321	CDS	525				hypothetical protein
AMPIKKCB_02322	CDS	483	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
AMPIKKCB_02323	CDS	645				hypothetical protein
AMPIKKCB_02324	CDS	1245	dadA	1.4.99.-	COG0665	D-amino acid dehydrogenase
AMPIKKCB_02325	CDS	492				hypothetical protein
AMPIKKCB_02326	CDS	462				hypothetical protein
AMPIKKCB_02327	CDS	297				hypothetical protein
AMPIKKCB_02328	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
AMPIKKCB_02329	CDS	1008	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
AMPIKKCB_02330	CDS	369	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
AMPIKKCB_02331	CDS	351				hypothetical protein
AMPIKKCB_02332	CDS	285				hypothetical protein
AMPIKKCB_02333	CDS	312	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
AMPIKKCB_02334	CDS	864				hypothetical protein
AMPIKKCB_02335	CDS	1440	norG_2		COG1167	HTH-type transcriptional regulator NorG
AMPIKKCB_02336	CDS	483			COG1733	putative HTH-type transcriptional regulator
AMPIKKCB_02337	CDS	1236	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
AMPIKKCB_02338	CDS	924	moaC			Cyclic pyranopterin monophosphate synthase
AMPIKKCB_02339	CDS	489	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
AMPIKKCB_02340	CDS	255				hypothetical protein
AMPIKKCB_02341	CDS	1035	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
AMPIKKCB_02342	CDS	729				hypothetical protein
AMPIKKCB_02343	CDS	1485	fdhF	1.17.1.9	COG0243	Formate dehydrogenase H
AMPIKKCB_02344	CDS	630	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
AMPIKKCB_02345	CDS	2781	nasA	1.7.-.-		Nitrate reductase
AMPIKKCB_02346	CDS	1623	norW	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
AMPIKKCB_02347	CDS	2547	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
AMPIKKCB_02348	CDS	270				hypothetical protein
AMPIKKCB_02349	CDS	591	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
AMPIKKCB_02350	CDS	1011				hypothetical protein
AMPIKKCB_02351	CDS	1329	umuC_2		COG0389	Protein UmuC
AMPIKKCB_02352	CDS	456	aroQ	4.2.1.10		3-dehydroquinate dehydratase
AMPIKKCB_02353	CDS	420	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
AMPIKKCB_02354	CDS	1371	accC	6.3.4.14	COG0439	Biotin carboxylase
AMPIKKCB_02355	CDS	504				hypothetical protein
AMPIKKCB_02356	CDS	1167	hcaT			putative 3-phenylpropionic acid transporter
AMPIKKCB_02357	CDS	864				hypothetical protein
AMPIKKCB_02358	CDS	573				hypothetical protein
AMPIKKCB_02359	CDS	1341				hypothetical protein
AMPIKKCB_02360	CDS	1674				hypothetical protein
AMPIKKCB_02361	CDS	1029	menH_4	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
AMPIKKCB_02362	CDS	1131				hypothetical protein
AMPIKKCB_02363	CDS	1035	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
AMPIKKCB_02364	CDS	504		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
AMPIKKCB_02365	CDS	1245	pgl	3.1.1.31		6-phosphogluconolactonase
AMPIKKCB_02366	CDS	1158	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
AMPIKKCB_02367	CDS	435				hypothetical protein
AMPIKKCB_02368	CDS	2229	plcN_2	3.1.4.3	COG3511	Non-hemolytic phospholipase C
AMPIKKCB_02369	CDS	96				hypothetical protein
AMPIKKCB_02370	CDS	2109	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
AMPIKKCB_02371	CDS	1479	smvA			Methyl viologen resistance protein SmvA
AMPIKKCB_02372	CDS	579				hypothetical protein
AMPIKKCB_02373	CDS	1260				hypothetical protein
AMPIKKCB_02374	CDS	855				hypothetical protein
AMPIKKCB_02375	CDS	1392				hypothetical protein
AMPIKKCB_02376	CDS	1569	fadI	2.3.1.16		3-ketoacyl-CoA thiolase
AMPIKKCB_02377	CDS	435				hypothetical protein
AMPIKKCB_02378	CDS	894	yahB			putative HTH-type transcriptional regulator YahB
AMPIKKCB_02379	CDS	990	tal	2.2.1.2	COG0176	Transaldolase
AMPIKKCB_02380	CDS	651	leuE_3		COG1280	Leucine efflux protein
AMPIKKCB_02381	CDS	474	lrp_5		COG1522	Leucine-responsive regulatory protein
AMPIKKCB_02382	CDS	1173	ydcO_2		COG3135	Inner membrane protein YdcO
AMPIKKCB_02383	CDS	720				hypothetical protein
AMPIKKCB_02384	CDS	2757	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
AMPIKKCB_02385	CDS	162				hypothetical protein
AMPIKKCB_02386	CDS	444				hypothetical protein
AMPIKKCB_02387	CDS	174				hypothetical protein
AMPIKKCB_02388	CDS	228				hypothetical protein
AMPIKKCB_02389	CDS	444				Putative universal stress protein
AMPIKKCB_02390	CDS	1584	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
AMPIKKCB_02391	CDS	426	pliG			Inhibitor of g-type lysozyme
AMPIKKCB_02392	CDS	132				hypothetical protein
AMPIKKCB_02393	CDS	1113				hypothetical protein
AMPIKKCB_02394	CDS	2157	fhuE_2		COG4773	FhuE receptor
AMPIKKCB_02395	CDS	507				hypothetical protein
AMPIKKCB_02396	CDS	384				hypothetical protein
AMPIKKCB_02397	CDS	282				hypothetical protein
AMPIKKCB_02398	CDS	471				hypothetical protein
AMPIKKCB_02399	CDS	252				hypothetical protein
AMPIKKCB_02400	CDS	1236	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
AMPIKKCB_02401	CDS	2238	iutA_2			Ferric aerobactin receptor
AMPIKKCB_02402	CDS	519				hypothetical protein
AMPIKKCB_02403	CDS	375				hypothetical protein
AMPIKKCB_02404	CDS	498	lrp_6		COG1522	Leucine-responsive regulatory protein
AMPIKKCB_02405	CDS	558	pheA2	5.4.99.5	COG1605	Secreted chorismate mutase
AMPIKKCB_02406	CDS	684				hypothetical protein
AMPIKKCB_02407	CDS	762				hypothetical protein
AMPIKKCB_02408	CDS	687				hypothetical protein
AMPIKKCB_02409	CDS	1020				hypothetical protein
AMPIKKCB_02410	CDS	2460				hypothetical protein
AMPIKKCB_02411	CDS	705				hypothetical protein
AMPIKKCB_02412	CDS	444				hypothetical protein
AMPIKKCB_02413	CDS	2607	pepN_1	3.4.11.2	COG0308	Aminopeptidase N
AMPIKKCB_02414	CDS	258				hypothetical protein
AMPIKKCB_02415	CDS	1158				hypothetical protein
AMPIKKCB_02416	CDS	828	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
AMPIKKCB_02417	CDS	360				hypothetical protein
AMPIKKCB_02418	CDS	1713	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
AMPIKKCB_02419	CDS	1173	dhaT_1	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
AMPIKKCB_02420	CDS	969				hypothetical protein
AMPIKKCB_02421	CDS	1191				hypothetical protein
AMPIKKCB_02422	CDS	1512	ald1	1.2.1.48		Long-chain-aldehyde dehydrogenase
AMPIKKCB_02423	CDS	1437	potE			Putrescine transporter PotE
AMPIKKCB_02424	CDS	1386	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
AMPIKKCB_02425	CDS	816	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
AMPIKKCB_02426	CDS	723				hypothetical protein
AMPIKKCB_02427	CDS	1728	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
AMPIKKCB_02428	CDS	510		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
AMPIKKCB_02429	CDS	720	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
AMPIKKCB_02430	CDS	231				hypothetical protein
AMPIKKCB_02431	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
AMPIKKCB_02432	CDS	858				hypothetical protein
AMPIKKCB_02433	CDS	507	hfq			RNA-binding protein Hfq
AMPIKKCB_02434	CDS	945	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
AMPIKKCB_02435	CDS	1953	mutL			DNA mismatch repair protein MutL
AMPIKKCB_02436	CDS	456				hypothetical protein
AMPIKKCB_02437	CDS	909				hypothetical protein
AMPIKKCB_02438	CDS	309				hypothetical protein
AMPIKKCB_02439	CDS	444				hypothetical protein
AMPIKKCB_02440	CDS	705	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
AMPIKKCB_02441	CDS	219				hypothetical protein
AMPIKKCB_02442	CDS	453				hypothetical protein
AMPIKKCB_02443	CDS	921	metR			HTH-type transcriptional regulator MetR
AMPIKKCB_02444	CDS	795				hypothetical protein
AMPIKKCB_02445	CDS	429				hypothetical protein
AMPIKKCB_02446	CDS	1200	ydhP_1		COG2814	Inner membrane transport protein YdhP
AMPIKKCB_02447	CDS	984				hypothetical protein
AMPIKKCB_02448	CDS	435				hypothetical protein
AMPIKKCB_02449	CDS	2640	acnB	4.2.1.3	COG1049	Aconitate hydratase B
AMPIKKCB_02450	CDS	360				hypothetical protein
AMPIKKCB_02451	CDS	4506				hypothetical protein
AMPIKKCB_02452	CDS	2721	bamA_2			Outer membrane protein assembly factor BamA
AMPIKKCB_02453	CDS	1323	lplT			Lysophospholipid transporter LplT
AMPIKKCB_02454	CDS	636	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
AMPIKKCB_02455	CDS	549				hypothetical protein
AMPIKKCB_02456	CDS	1425	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
AMPIKKCB_02457	CDS	717	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
AMPIKKCB_02458	CDS	2655	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
AMPIKKCB_02459	CDS	606	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
AMPIKKCB_02460	CDS	2034	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
AMPIKKCB_02461	CDS	1710	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
AMPIKKCB_02462	CDS	138				hypothetical protein
AMPIKKCB_02463	CDS	438				hypothetical protein
AMPIKKCB_02464	CDS	381	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
AMPIKKCB_02465	CDS	1299			COG0661	putative protein
AMPIKKCB_02466	CDS	777	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
AMPIKKCB_02467	CDS	579				hypothetical protein
AMPIKKCB_02468	CDS	1644	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
AMPIKKCB_02469	CDS	867	mmgC_6	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AMPIKKCB_02470	CDS	264	mmgC_7	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AMPIKKCB_02471	CDS	771		1.-.-.-		putative oxidoreductase
AMPIKKCB_02472	CDS	1029				hypothetical protein
AMPIKKCB_02473	CDS	822	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
AMPIKKCB_02474	CDS	1089	prfA		COG0216	Peptide chain release factor RF1
AMPIKKCB_02475	CDS	840	hchA_1	3.5.1.124		Protein/nucleic acid deglycase HchA
AMPIKKCB_02476	CDS	903	pgrR_3			HTH-type transcriptional regulator PgrR
AMPIKKCB_02477	CDS	423				hypothetical protein
AMPIKKCB_02478	CDS	504				hypothetical protein
AMPIKKCB_02479	CDS	1005	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
AMPIKKCB_02480	CDS	564		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
AMPIKKCB_02481	CDS	465				hypothetical protein
AMPIKKCB_02482	CDS	1248	pgaC_2	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
AMPIKKCB_02483	CDS	1830				hypothetical protein
AMPIKKCB_02484	CDS	2439	pgaA			Poly-beta-1,6-N-acetyl-D-glucosamine export protein
AMPIKKCB_02485	CDS	837	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
AMPIKKCB_02486	CDS	2379	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
AMPIKKCB_02487	CDS	756				hypothetical protein
AMPIKKCB_02488	CDS	1053	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
AMPIKKCB_02489	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
AMPIKKCB_02490	CDS	621	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
AMPIKKCB_02491	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
AMPIKKCB_02492	CDS	879	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
AMPIKKCB_02493	CDS	384	rpsF		COG0360	30S ribosomal protein S6
AMPIKKCB_02494	CDS	228	rpsR		COG0238	30S ribosomal protein S18
AMPIKKCB_02495	CDS	447	rplI		COG0359	50S ribosomal protein L9
AMPIKKCB_02496	CDS	1446	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
AMPIKKCB_02497	CDS	1077	alr1	5.1.1.1	COG0787	Alanine racemase
AMPIKKCB_02498	CDS	735				hypothetical protein
AMPIKKCB_02499	CDS	780			COG1305	putative protein
AMPIKKCB_02500	CDS	597				hypothetical protein
AMPIKKCB_02501	CDS	1551			COG2308	putative protein
AMPIKKCB_02502	CDS	1008				hypothetical protein
AMPIKKCB_02503	CDS	1881	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
AMPIKKCB_02504	CDS	231				hypothetical protein
AMPIKKCB_02505	CDS	906	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
AMPIKKCB_02506	CDS	843				hypothetical protein
AMPIKKCB_02507	CDS	270	fis_2		COG2901	DNA-binding protein Fis
AMPIKKCB_02508	CDS	1575	purH		COG0138	Bifunctional purine biosynthesis protein PurH
AMPIKKCB_02509	CDS	1287	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
AMPIKKCB_02510	CDS	867	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
AMPIKKCB_02511	CDS	1026	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
AMPIKKCB_02512	CDS	696				hypothetical protein
AMPIKKCB_02513	CDS	732	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
AMPIKKCB_02514	CDS	204				hypothetical protein
AMPIKKCB_02515	CDS	1299	dctA_2			C4-dicarboxylate transport protein
AMPIKKCB_02516	CDS	567				hypothetical protein
AMPIKKCB_02517	CDS	1203				hypothetical protein
AMPIKKCB_02518	CDS	453				hypothetical protein
AMPIKKCB_02519	CDS	1368				hypothetical protein
AMPIKKCB_02520	CDS	912	yddG		COG0697	Aromatic amino acid exporter YddG
AMPIKKCB_02521	CDS	729	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
AMPIKKCB_02522	CDS	507				hypothetical protein
AMPIKKCB_02523	CDS	573				hypothetical protein
AMPIKKCB_02524	CDS	495				hypothetical protein
AMPIKKCB_02525	CDS	696	cusR		COG0745	Transcriptional regulatory protein CusR
AMPIKKCB_02526	CDS	1329	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
AMPIKKCB_02527	CDS	1047	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
AMPIKKCB_02528	CDS	780				hypothetical protein
AMPIKKCB_02529	CDS	1200	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
AMPIKKCB_02530	CDS	792				hypothetical protein
AMPIKKCB_02531	CDS	1263				hypothetical protein
AMPIKKCB_02532	CDS	972				hypothetical protein
AMPIKKCB_02533	CDS	564	blc_1		COG3040	Outer membrane lipoprotein Blc
AMPIKKCB_02534	CDS	1404	czcS	2.7.13.3		Sensor protein CzcS
AMPIKKCB_02535	CDS	672	czcR			Transcriptional activator protein CzcR
AMPIKKCB_02536	CDS	489				hypothetical protein
AMPIKKCB_02537	CDS	402	hiuH_1	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
AMPIKKCB_02538	CDS	708				hypothetical protein
AMPIKKCB_02539	CDS	1701	pqiB		COG3008	Intermembrane transport protein PqiB
AMPIKKCB_02540	CDS	807				hypothetical protein
AMPIKKCB_02541	CDS	618				hypothetical protein
AMPIKKCB_02542	CDS	891				hypothetical protein
AMPIKKCB_02543	CDS	555				hypothetical protein
AMPIKKCB_02544	CDS	510				hypothetical protein
AMPIKKCB_02545	CDS	759				hypothetical protein
AMPIKKCB_02546	CDS	621				hypothetical protein
AMPIKKCB_02547	CDS	1488	proP_3			Proline/betaine transporter
AMPIKKCB_02548	CDS	237				hypothetical protein
AMPIKKCB_02549	CDS	1020				hypothetical protein
AMPIKKCB_02550	CDS	2499				hypothetical protein
AMPIKKCB_02551	CDS	834				hypothetical protein
AMPIKKCB_02552	CDS	519				hypothetical protein
AMPIKKCB_02553	CDS	549				hypothetical protein
AMPIKKCB_02554	CDS	537				hypothetical protein
AMPIKKCB_02555	CDS	975				IS701 family transposase ISAba11
AMPIKKCB_02556	CDS	639				hypothetical protein
AMPIKKCB_02557	CDS	201				hypothetical protein
AMPIKKCB_02558	CDS	699	nanR			HTH-type transcriptional repressor NanR
AMPIKKCB_02559	CDS	903				hypothetical protein
AMPIKKCB_02560	CDS	1236	gltS		COG0786	Sodium/glutamate symporter
AMPIKKCB_02561	CDS	1149	phaC_2	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
AMPIKKCB_02562	CDS	837	rhaS_6			HTH-type transcriptional activator RhaS
AMPIKKCB_02563	CDS	606	eamB		COG1280	Cysteine/O-acetylserine efflux protein
AMPIKKCB_02564	CDS	327				hypothetical protein
AMPIKKCB_02565	CDS	471				hypothetical protein
AMPIKKCB_02566	CDS	363			COG3111	putative protein
AMPIKKCB_02567	CDS	645				hypothetical protein
AMPIKKCB_02568	CDS	600	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
AMPIKKCB_02569	CDS	795	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
AMPIKKCB_02570	CDS	990				hypothetical protein
AMPIKKCB_02571	CDS	234				hypothetical protein
AMPIKKCB_02572	CDS	1398	gabP_1		COG1113	GABA permease
AMPIKKCB_02573	CDS	1569	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
AMPIKKCB_02574	CDS	1377	bauA	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
AMPIKKCB_02575	CDS	918	hdfR_4			HTH-type transcriptional regulator HdfR
AMPIKKCB_02576	tRNA	74				tRNA-Trp(cca)
AMPIKKCB_02577	tRNA	85				tRNA-Leu(tag)
AMPIKKCB_02578	tRNA	74				tRNA-Trp(cca)
AMPIKKCB_02579	tRNA	85				tRNA-Leu(tag)
AMPIKKCB_02580	CDS	804	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
AMPIKKCB_02581	CDS	1509				hypothetical protein
AMPIKKCB_02582	CDS	882				hypothetical protein
AMPIKKCB_02583	CDS	1104				hypothetical protein
AMPIKKCB_02584	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
AMPIKKCB_02585	CDS	216	rpsU		COG0828	30S ribosomal protein S21
AMPIKKCB_02586	CDS	447	yqeY		COG1610	putative protein YqeY
AMPIKKCB_02587	CDS	1437	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
AMPIKKCB_02588	CDS	966	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
AMPIKKCB_02589	CDS	651				hypothetical protein
AMPIKKCB_02590	CDS	1890	htpX_1	3.4.24.-		Protease HtpX
AMPIKKCB_02591	CDS	1542	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
AMPIKKCB_02592	CDS	588				hypothetical protein
AMPIKKCB_02593	CDS	1005	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
AMPIKKCB_02594	CDS	480				hypothetical protein
AMPIKKCB_02595	CDS	1140				hypothetical protein
AMPIKKCB_02596	CDS	456				hypothetical protein
AMPIKKCB_02597	CDS	1074	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
AMPIKKCB_02598	CDS	576	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
AMPIKKCB_02599	CDS	381				hypothetical protein
AMPIKKCB_02600	CDS	1152	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
AMPIKKCB_02601	CDS	213	cspG		COG1278	Cold shock-like protein CspG
AMPIKKCB_02602	CDS	246	tusA_2			Sulfur carrier protein TusA
AMPIKKCB_02603	CDS	867	rpoH		COG0568	RNA polymerase sigma factor RpoH
AMPIKKCB_02604	CDS	366				hypothetical protein
AMPIKKCB_02605	CDS	198				hypothetical protein
AMPIKKCB_02606	CDS	786	thiG	2.8.1.10	COG2022	Thiazole synthase
AMPIKKCB_02607	CDS	624				hypothetical protein
AMPIKKCB_02608	CDS	774	yaaA		COG3022	Peroxide stress resistance protein YaaA
AMPIKKCB_02609	CDS	633				hypothetical protein
AMPIKKCB_02610	CDS	957	rbn	3.1.-.-	COG1234	Ribonuclease BN
AMPIKKCB_02611	CDS	1461	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
AMPIKKCB_02612	CDS	384				hypothetical protein
AMPIKKCB_02613	CDS	2271	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
AMPIKKCB_02614	CDS	1110	pheA			Bifunctional chorismate mutase/prephenate dehydratase
AMPIKKCB_02615	CDS	945				hypothetical protein
AMPIKKCB_02616	CDS	1146	mmgC_8	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
